iso3,country,crop_kcals,crop_fat,crop_protein,crop_kcals_year_1,crop_fat_year_1,crop_protein_year_1,crop_kcals_year_2,crop_fat_year_2,crop_protein_year_2,crop_kcals_year_3,crop_fat_year_3,crop_protein_year_3,crop_kcals_year_4,crop_fat_year_4,crop_protein_year_4,crop_kcals_year_5,crop_fat_year_5,crop_protein_year_5,crop_kcals_year_6,crop_fat_year_6,crop_protein_year_6,crop_kcals_year_7,crop_fat_year_7,crop_protein_year_7,crop_kcals_year_8,crop_fat_year_8,crop_protein_year_8,crop_kcals_year_9,crop_fat_year_9,crop_protein_year_9,crop_kcals_year_10,crop_fat_year_10,crop_protein_year_10
PRK,North Korea,5310161.911266349,346166.43710599846,608226.0565189803,5105850.081229576,275715.3752344957,601834.2835744817,5076741.059899572,263644.2325533422,601769.049425243,5072393.289723554,261921.54670310533,601770.2733581304,5072060.34708296,261670.5616336923,601786.6859313024,5078615.027098933,264496.88818326296,601800.8706353826,5089935.753198113,268932.5605888665,601965.4103571835,5102593.343744673,273332.3242834639,602326.2307710416,5129818.793845254,282658.6086413182,603190.835272716,5182539.6692174,300870.7616204233,604807.499138223,5231546.811495633,319980.92369985086,605466.1968566045
PRT,Portugal,7263745.23696752,1043225.4231733916,877157.2635001723,4410286.373959637,863494.6548242477,384373.7471745414,3555626.0993736824,755883.9703699735,239885.1113602896,3317660.5441338625,732115.1216932754,197990.94286852892,3321569.365924831,709828.0646745259,208793.96845250227,3490614.124899868,722943.8844330623,226934.92137545327,4091506.999310524,783417.8592813498,298960.0364916669,4714235.054422324,813861.462972181,389731.50276612246,4912345.862585916,781762.6545444443,469526.4249800155,5239702.934410972,822723.0111506006,542855.5933510759,5524923.916144567,845035.1448495076,621990.8110153861
PRY,Paraguay,11419511.4649615,1063628.7283659126,2223506.224387246,10573076.134475596,918778.2532484266,2012552.904309986,19160711.029793277,2398555.486376625,4203899.791959193,20246383.04706019,2585808.6966894,4481272.967119923,20141382.84943252,2567633.366090004,4454679.067734071,19958000.230417963,2536428.2381398305,4407242.101704308,19578061.483917788,2470632.735798944,4310643.058716715,17982146.169502907,2195350.386872752,3903307.472677768,17432789.745925058,2100808.164980159,3761448.714781694,16184387.105715066,1885919.6241286136,3440676.1878132755,14607893.848344754,1614547.9012313408,3035987.237944349
PSE,Palestine,233286.21944463745,57942.104651860514,18020.71442217007,184367.1199543028,36290.48812951439,17167.043994538202,179381.61470336214,35389.33557180711,16936.32460652841,179098.41198535176,35298.68589650517,16929.642402189995,182527.52159998284,36204.66243894005,17006.295592821054,187455.26029786112,38176.523409185815,17067.26760352449,194635.78649608025,41758.30988972548,17225.349009428523,200164.59285081804,44010.73295339761,17425.94087083812,202327.9113525328,44825.263083234415,17529.593461533776,213582.6178979922,49501.94673335321,17726.132098745693,214169.37176781672,49892.14223423845,17721.025776129343
PYF,French Polynesia,52652.90589884981,15679.425182023304,1762.836273576995,39911.29042903352,11410.422571542556,1323.1694742831448,38693.95908236356,11311.597064891535,1248.171958040714,38668.437099427945,11302.58054751652,1247.2805301913306,38516.56714088177,11351.734693036413,1206.0360933913714,39044.2258373706,11599.237491652337,1196.5704237704083,41162.27623638046,12408.242609264007,1221.80222515119,43388.43494031789,13186.05493737827,1274.5224053600623,44580.02967506142,13347.576140099898,1365.045710323477,46364.21741996814,13569.484778281709,1541.2841074440714,47268.94292063468,13736.650721407836,1606.5758055528293
QAT,Qatar,808806.6171475518,92546.42536230652,88361.18304506225,418146.9581267095,33572.46953346278,47567.59573151868,303839.9530861099,19306.322124382896,35048.68202842137,296440.8473455292,16985.654299748774,34920.80223300197,267642.510425653,19901.728799136432,29588.189343706155,275802.1994247669,25879.27576005777,29123.69449501752,362280.83637010347,37934.6523509063,37553.20751260566,386123.2320337614,38055.92452147757,42660.5961360118,384917.26299127686,44702.46191580325,40825.451206652826,627491.8136270805,66650.07558048693,69271.46779673755,585200.8740036002,69727.9914966429,62938.875561887646
ROU,Romania,15915454.455115307,1744568.9457417773,1859213.014876144,22140540.74190921,2544372.659642146,2673495.961713484,21962385.24960545,2506624.476426527,2633449.1855772054,21917222.308170438,2497945.2049692324,2622183.501184604,21930153.945509195,2499218.410490977,2624814.222826612,22015321.13329268,2506978.1384823835,2633517.533847325,20621275.660898503,2327600.244672942,2449497.730080552,20433754.00951528,2296854.570412076,2422610.894051724,20781811.159548864,2353458.722755255,2475465.8763987664,17754988.730791483,1985422.5256173827,2085176.63034655,21262559.3408992,2414922.313622771,2553945.620237212
RUS,Russia,119112724.68361694,11825135.252201855,15202112.658109237,169977443.41330704,18128491.27301934,21323396.57417488,167622704.50249296,17484412.371308893,20942820.68341344,167163947.31318477,17370702.823952854,20861795.20227272,167058363.24967697,17320984.149361596,20866413.563124903,167280738.44191977,17378429.194759578,20879751.80661528,166563788.42940095,17363191.597047288,20784255.976137564,164186020.5466661,17131517.984259043,20508213.844972115,157879707.3526314,16469726.252670787,19738419.28915417,145487942.90979645,15003847.722284444,18272985.56753265,140974551.8000265,14484272.55621017,17762647.209759865
RWA,Rwanda,2645354.679013648,70037.42430724017,272559.00076539884,2572363.1492591607,62127.53165496994,265133.26778464625,2539018.695135036,60950.819657980304,266687.0669815678,2528887.5416662614,60799.5199793896,265738.3752294293,2531751.6857253844,60950.45819405549,266601.15894970496,2541327.7265678397,61497.730188324815,268466.5878994075,2537018.3649398,61772.24857633035,265828.17209892126,2550299.242190227,62848.25410221327,267055.72512920626,2568889.291607494,63654.74249028141,269735.5442496635,2598454.737000979,65820.56596151322,271480.5862294319,2614168.4495834573,67136.68610422911,272263.1293474847
SAU,Saudi Arabia,18694101.024962973,1477756.8511879104,2111899.3737868685,8716426.718133545,868364.2746729953,785524.3431104904,4393743.243035259,411163.7352654728,406267.1587782199,3715221.252584445,343092.621293954,351697.00057398184,3470782.812025972,297997.9166858094,338365.64910935325,3873474.715154631,385976.5506748979,365830.6943340941,4659234.520990175,478484.4233981135,447994.7453256306,6896211.9282156,633337.9650980413,709420.6462704181,8884149.50196434,825181.4097091482,932543.0787710258,11668638.133066406,1090585.2019881632,1234423.2892602277,12878499.367464524,1200050.3505045893,1358094.9537619078
SDN,Sudan,14287179.481383858,2339146.6671831864,1715960.6259431122,11695626.663945865,2138031.2740738825,1367552.4893599565,11548627.716896774,2083237.9160519848,1364028.213982961,11524120.228884991,2074268.0341273632,1364097.4654810762,11519800.135055386,2069121.0295190169,1365540.5828182085,11551886.659046125,2076083.1219050563,1368517.0960730778,11763258.042050423,2103823.4221607926,1392850.339641445,12033486.1465444,2133310.8957315525,1426794.8481045489,12309959.012766035,2167212.620932211,1458162.3063462942,12919630.475368958,2228359.917931015,1532662.0522383424,12956200.245885788,2239885.929264164,1538413.5816298204
SEN,Senegal,7636580.582118712,1154259.6312688796,799341.1485239799,6800583.522423951,1032240.3723809492,712324.55492481,6311806.049727038,903041.4447947752,687672.077523173,6261530.700116872,887352.980352023,686172.3025518587,6264352.8582968,886710.8024791111,686787.5497876983,6340372.890679902,905487.3149028022,691496.4633493335,6454281.873768536,939574.5816765296,697152.7626440179,6635980.949743177,976380.8014104636,710998.845202277,6828129.365482038,1023605.263255229,723580.6501684731,7038533.685538732,1069499.814625092,738265.371484448,7238184.245044826,1099112.5552491215,757926.414552713
SGP,Singapore,3105161.4672890585,1192962.9860141247,95419.24107241243,2518595.3474959754,1018928.1611017012,50633.250524578485,1310054.0209503684,532208.6583273808,19718.770369392016,1168507.8053400414,471030.594740753,18321.016193966007,940127.2232906373,375971.0892910256,15828.948821079766,976327.4397766782,390087.2521547768,18163.34271639354,1263308.480988306,514604.84918754775,19922.53197397384,1539693.268170756,623745.9462496177,28186.760881055478,1869186.8618957784,759209.4560378457,34921.21645792668,2573175.9182820213,1029783.8851463022,55912.175445132525,2702369.741128098,1066042.6265704576,69092.8488161305
SLB,Solomon Islands,278408.4142887121,73336.56239112896,9397.638567667113,279797.6275191933,73016.65999396953,9721.01053995556,274385.1902472601,72069.08136773745,9277.818829529017,274136.0475164832,71947.01906858652,9281.231684030672,271530.88288153906,71924.00166937005,8884.936328759137,270439.0193723228,71960.76561518102,8702.331534535555,271618.20300077065,72187.01839450985,8797.245157255404,272716.16407715244,72298.01979286733,8917.702534798356,272021.64577323635,72568.60588970047,8692.76281538515,277916.65144357976,73064.54825230486,9410.286115351291,276706.7223283109,73224.59971743621,9158.205191323608
SLE,Sierra Leone,1972079.8840193464,204084.10838212268,131574.08219896324,1963048.3110279124,201503.8020897057,131151.82730702503,1974457.8863493968,205794.9270480933,131768.6746254652,1976355.152620904,206498.1312732545,131872.1440170597,1975934.3901142552,206291.82133923352,131872.736650119,1975620.2676580627,206198.84867073785,131835.80820663273,1976541.6290686335,206663.60957779345,131789.71555839464,1973787.3875073288,205376.51755867165,131698.94661447985,1973822.6724287744,205526.46826084825,131596.0032247656,1976057.939869678,206403.95232014047,131621.57810926312,1972108.141191131,204758.06683256637,131485.08838617062
SLV,El Salvador,3010662.436776577,235890.05299183048,240584.97392697207,2414709.178727816,172248.77592391337,150800.13149759182,2514487.9130291664,111005.47468932124,140028.71404074042,2488299.1166081345,96087.08435834949,137055.73106303957,2461036.609011222,95148.40322964996,138324.0988866713,2501132.8852744955,109681.91876009657,140741.3491266576,2333718.330270414,122670.68922002366,143223.74974258713,2143737.4344753474,164672.8043456942,152005.01873643216,2324630.293937476,200405.783762388,175449.3207249872,2373215.331867501,245304.29268502767,196003.5988118951,2538716.591782836,243760.06809813328,214663.87130895385
SOM,Somalia,1086749.4208180532,228973.51912570064,61855.07220519451,826498.1092048965,164232.61980163906,40484.67632991802,522519.563531685,77726.48853741754,38250.91750086491,464220.7016177615,62873.56241469431,38142.25657885057,491486.24884784006,63888.97830341308,39165.98812789706,538194.4594468267,80353.38048509177,40020.604723049415,611598.7137349657,111081.37503866652,40667.08945911097,636070.2738969555,122262.26966050336,42438.38804200017,758843.9360243854,160433.7344112999,44725.421092656485,898315.0508315797,197843.36545707867,49840.052272091314,971815.5764840788,211675.3648118537,53448.34341597368
SRB,Serbia,8837145.97326967,656818.7667869986,1112002.851385861,13386308.622663764,1140167.244278371,1648154.107488752,13365089.892237348,1131294.851215224,1647667.0467338937,13361291.246166386,1129702.5151883943,1647615.0110713933,13361906.77766558,1129678.7147914695,1647654.4631267667,13310201.371113598,1125046.2247616886,1641070.410263156,12406127.601695046,1029348.9850277628,1534257.763709381,11963868.819253296,983362.920628358,1482007.8693266567,12359673.550511269,1029727.4637527376,1527583.356919351,10479434.628490737,829647.3992415565,1306099.8087922116,12278106.823118145,1025721.2448094252,1516978.7918734315
SSD,South Sudan,2106070.595062711,278745.2774229321,220052.66682683668,1989932.0107032943,271116.6424694122,205635.21970434455,1906858.1794473296,257769.3653370744,198066.99579196307,1903359.510752652,255981.31545480437,198179.647094244,1906886.766515445,255823.9270709373,198716.70778754549,1916301.652873576,257377.99092298208,199253.0351162851,1925657.2669602807,260553.79216057464,199942.19204377203,1942074.688318224,262588.0232831125,201672.47375556003,1981956.4429291289,268126.26404572086,205422.7390997329,2031593.025774008,273451.69193951285,210689.3304586167,2103355.484933109,277679.49958540755,219646.52697006144
STP,Sao Tome and Principe,30601.011610955247,5811.282144315503,1193.7461273031372,24963.113941774183,3776.167263047892,1102.29644964709,25089.0925791562,3927.6232059186514,1023.4569742760568,25031.774317903008,3915.399419573213,1015.311066076233,26040.156584171236,4295.917134606965,1017.3070449876736,26644.19668932808,4507.550754413562,1028.043674684327,27397.791499466035,4783.780203596755,1026.7040412801437,28304.3847833906,5107.536894152792,1050.974297124622,29987.0616883597,5751.946451910849,1071.351274318529,29971.750466167992,5723.332064207031,1105.1669202171388,30497.637730895836,5850.03162785164,1155.324397865948
SUR,Suriname,258173.14408789665,17476.10632518274,19477.08019247282,215339.1570688596,8077.034004888997,16095.916398408996,209777.607211683,7095.2796988297605,16037.120163634969,207256.40791589703,6839.986959038671,16032.752766125644,207786.085779747,6917.005689681864,16055.20487066926,208778.13984005075,7109.988483525146,16086.307449048029,213257.46890755332,8257.908466250869,16197.272164238928,223917.38070413112,10055.769706257111,16921.174323648847,229387.13403765156,10400.378277644702,17421.678712180397,236171.9391036981,12434.139197943028,17553.956485241415,238938.2829758775,12615.40993849539,17930.684374243723
SVK,Slovakia,3679112.850067624,432848.3116194944,390236.69871629233,5540740.776537554,543813.9169546529,695634.2560501144,5522272.409415479,537574.5252447466,694856.6957058181,5519265.463229738,536498.1115650274,694713.0249759149,5521724.565534286,536958.9089108257,695044.0769175779,5481994.921074614,534917.93018676,688091.4056939898,5010605.12189336,499430.78036123846,615050.0786265793,4639445.916708754,477511.748884389,553046.3460991954,4666839.092793152,485912.0095780842,553657.7036091167,4661326.268112182,495834.16072861606,549304.3388213576,4694778.189246113,497105.5685462747,554463.8065041334
SVN,Slovenia,485529.7624435232,51014.40122196623,48193.06811871082,816728.1506131197,51543.70032924296,91336.08505256604,794319.8450252183,49524.44514229481,89635.16232403858,789386.5071434142,48707.66299942912,89353.17611429654,788064.2725620994,49150.72728969623,89400.38521195267,791025.5740619935,50389.86700197378,89048.71399758651,761517.5376779699,52776.22960351845,84628.04234823392,691739.1962480765,50672.61358641699,74819.25572464334,669334.4771346494,49701.49199058432,72323.70246047054,652541.9848264602,52552.34944811144,69634.31228474934,554031.7235896817,45133.4252903754,59019.12241346455
SWE,Sweden,6816018.844753625,929686.466584246,693773.5467977133,7372344.297654841,675462.9967258233,863394.7994506975,7223291.065386205,625061.9064872586,857270.3468797372,7195772.021446111,616132.7222538552,855754.1339797664,7202349.621116321,616513.6291035084,856677.6511864215,7250686.387025859,628279.7783826863,858889.2966972337,7342633.870977333,655945.329000254,863445.9483078264,7522264.124844,712225.1736448585,870580.8786453552,7650566.166845405,806935.5492667297,859200.77697991,7393875.396361452,798249.5715280632,826284.1982298922,7205553.333435956,770800.5653304567,806390.0706172411
SWT,Eswatini,918870.4812020396,25084.80934887391,47525.67119817075,889861.5289637565,21544.549501841044,44355.81200546894,711547.941291375,7730.413371193507,24739.762081549703,703457.2451547163,7071.587665192388,23828.091335543988,705535.9593589747,7302.894988868766,24038.863705663265,705804.2401510918,7485.119915277666,24038.877402942635,715457.690303135,8616.033990946773,25002.462063968025,746466.4238507932,11140.06929846571,28444.58041942749,784951.5672987688,14046.391390168686,32743.17139365734,822262.3465009548,17120.159240841735,36835.01423330228,863483.7573357366,20243.20751141065,41406.77472166589
SYC,Seychelles,28714.979817192507,8032.533788754787,2508.7309535646173,8094.36254890252,1670.0344267365094,449.15817356844826,9398.960211148173,3139.8422377353063,226.24821378181437,9325.300909467764,3105.932753976115,221.2385072714837,11277.655885447872,3842.068007158765,262.3959200483422,13890.387050735791,4871.111183346049,314.9730876756789,16591.45413509228,5632.625445535266,643.7486874852283,16660.300445015248,5171.733173636948,997.8344859381416,17371.367050872974,5146.058298128009,1049.951832267217,21265.037010701857,5798.845000607869,1705.1860843442132,21556.68784569728,5882.423321871451,1645.40885094165
SYR,Syria,6132710.3186619645,558278.0197617931,783640.1109264793,6229057.597939348,525481.5847069919,804921.9072008213,6121152.148154833,511095.7700344933,794100.9564666158,6108810.981099216,509089.8125674727,792729.3787411562,5845049.997933202,478376.0732555819,761214.6628759132,5873919.107410965,491363.58038006624,761946.4587219286,5994543.417809127,517318.2387891377,772150.346414658,5942094.649057495,510290.1098043381,767051.9377755108,5964349.143417119,514014.85942979215,769641.4958241032,6029057.506037677,529384.8919735814,774133.4444976079,5984349.995298343,526861.7806125899,770955.543762308
TCD,Chad,4269218.51282606,548892.7476896065,503058.4391603073,4266492.949938887,547909.4425239672,502871.999727761,4262309.654381195,546207.0111444119,502773.7316296637,4261746.057930052,545962.8850666508,502770.14199825696,4262003.836520671,545975.9732276611,502782.4973657728,4262663.053733332,546237.7313034314,502817.0015035752,4263662.831453386,546704.5433663945,502800.99364673713,4264397.224107597,547013.8322822221,502828.81669521634,4266022.354571503,547695.1662714821,502861.5785732285,4267424.519929744,548292.9904049826,502919.3996267223,4268393.616893146,548619.853520633,503049.89750517753
TGO,Togo,2962923.8927084813,415666.1447332415,248561.38763917808,2781867.4367556013,379790.6184768944,231019.30759144228,2569380.193316275,292627.6136268251,232529.68491571548,2528690.716243001,277041.09217452165,232575.2639396008,2526096.687351819,275297.1615776823,232820.66529726572,2551782.5972654526,286902.8647946319,232832.1726950002,2619386.012202617,315215.8144078288,233326.07839976455,2654784.692015029,326066.8035091789,234224.93821469415,2753009.809511334,363955.8529682294,235639.33347893265,2850373.6143346573,397449.60290084896,238927.57151542796,2891723.77031452,406862.9944485585,240902.88427100505
THA,Thailand,70969312.63878477,7092537.180067476,5113683.210450958,66813660.69116737,6719777.067559799,4260025.17585822,68386370.87877235,6860939.121569604,3572394.5619364125,67909676.21975252,6787999.21213293,3402078.021524204,67667783.99657203,6784859.420170287,3388464.841180982,67624630.12800135,6790471.042495139,3389969.1413264023,67435432.69967008,6773071.102801018,3479276.814234925,67467200.59579271,6765319.553352379,3635324.202102909,66864923.84142282,6737329.696155841,3903723.427202327,67203734.27339183,6720372.13256089,4294635.764060592,67650886.42705525,6787200.1733271,4603621.297491387
TJK,Tajikistan,2897597.5069960034,238387.5740424657,375073.8041181818,1772817.8511728828,112443.7914963499,240497.57000184467,1772384.1160823214,112320.0593974885,240419.0492048704,1772266.198106086,112287.88756412773,240402.73629390445,1773160.7717537342,112420.50866258115,240495.23121409304,1784717.572125574,113231.9618853648,242066.4236902964,1921457.861359496,123002.5245104612,260364.49187619067,2162572.9002489783,140693.97864251697,292389.0073203253,2371009.156405072,160941.65508959367,318370.85321122274,2561561.1417056923,186884.2835489126,339604.20324404375,2692296.1495841523,200135.0424860939,355780.60389569623
TKL,Tokelau,1743.0110984106357,606.6541799589842,48.77933956933344,1742.9932960619185,606.6537205435334,48.77451570710039,1742.8215367769062,606.6492880458557,48.7279744814842,1742.7712316986376,606.6479898502874,48.71434342801784,1742.7687467544272,606.6479257226949,48.71367008829634,1742.7928975801096,606.6485489698093,48.72021418299739,1742.7971352130398,606.6486583280785,48.72136244482362,1742.8246980997303,606.6493696283801,48.728831097991375,1742.8596138425255,606.6502706798071,48.73829213797455,1742.8980910327168,606.651263639554,48.74871821531675,1742.9280490684562,606.6520367501537,48.75683587661384
TKM,Turkmenistan,2111365.3077632114,199937.2515536188,284991.9063333128,1914285.4259743076,145878.6927136814,272990.7475739008,1912785.139145261,145267.82532090784,272922.44097802235,1912501.4047156367,145150.263874192,272909.86163774284,1913697.856668359,145585.08741441736,272934.51519017195,1917388.7645658369,146787.82342241803,273077.7933941017,1931251.7470007257,149464.68867160173,274339.2258627943,1952007.2417696384,152775.36398826406,276478.25539881183,1980337.2279607935,159741.80935917835,278434.1416246484,2023160.0932728543,172518.58529752292,280746.00387433445,2042521.854510209,177473.14544203493,282015.7815698401
TLS,Timor-Leste,183720.7651268752,27498.03230874319,16905.124208131892,176332.80614937347,25417.13446308603,15862.59046749353,155532.21530561452,16223.434540923548,15759.97482814381,152193.26362169473,14729.348944621092,15744.982480429711,149703.25104886023,13583.359994666782,15746.124143351211,151702.81192538422,14442.682560802248,15771.464796126393,156282.79989490018,16450.307427511794,15809.825197936414,160804.45216777205,18385.823829631565,15901.82372765126,168606.8720157582,21616.332920621306,16151.577922222485,174328.77180032508,23882.885788795265,16372.979426381242,178195.5556899173,25346.888753301275,16596.079991115817
TON,Tonga,49311.70313738683,15709.621475527005,1410.434964933009,48010.73631015771,15595.807133847142,1398.0167033919515,46221.37113539058,15143.786205686618,1389.5841397525526,46064.97861721302,15074.54203200145,1389.325547575274,45936.37362981556,15022.26260792882,1387.8832401041084,46049.19474590499,15064.40445777079,1388.6962506791565,46411.25860119551,15169.446006353824,1391.2174771084908,46778.62725466096,15263.499384237946,1394.6757195122311,47454.54017736413,15426.854309953254,1400.4621256482635,48034.77737099146,15550.415994170797,1404.681597042009,48303.19534552374,15615.602082519985,1406.722234955348
TTO,Trinidad and Tobago,340918.58572589693,45202.95563208303,31947.78848101775,100045.86226019988,21590.06811685552,3373.152200912689,71305.04271915798,12350.614179388738,2920.8956817082503,63925.50621756698,11095.701531323102,2856.494934368338,65538.02863638444,11256.02729938308,3111.8364138423008,73475.31813210362,12620.205994291451,3641.659994734332,82232.5485217777,14031.986956382963,4149.997094319437,108861.86409039354,17213.694827090487,6534.717610358064,169451.40493453114,24132.832112792086,12748.969715539686,223970.4442693893,31081.497822638456,18159.71430288671,275405.0684497467,37732.49048754435,23749.321903885684
TUN,Tunisia,8107383.880110921,1038192.7723322518,977536.7372269474,4829073.631169406,1004032.6037704482,409106.8821601438,3552517.724198188,619394.9539666682,335348.10659265827,3426167.9961366816,601844.03495174,317729.87199672725,3364095.86068742,553981.9523716178,327240.67447527545,3253404.0912449965,469947.07568929385,341416.2044322506,3879390.8987594224,533790.2741075424,416221.26824521774,4970677.436517334,782618.9916194576,500072.28658630233,5518126.420215843,944283.4942055366,553480.6654881081,6446192.830852088,1019527.16089844,685373.4170508309,6645058.9685029695,1049653.4522631024,729026.1005986365
TUR,Türkiye,72950484.83395651,7213585.780434043,9059531.54195908,59363763.65149568,6428397.815862921,6965175.4499367885,56605127.30014224,5736748.414967325,6424668.882955981,56001986.625350885,5605589.23261155,6279032.363931902,55872056.389703855,5510072.014704439,6294273.839938983,55123650.55700577,5291093.790900597,6242963.172834856,56033035.56921572,5381268.551064489,6412400.915376202,58340662.15339361,5710702.926750361,6742813.856931545,60479848.42190149,6064398.6068122415,7043558.792262147,64827480.21501143,6582038.5942657525,7687604.708320231,65856969.6148404,6706939.783527665,7923411.307930361
TUV,Tuvalu,1502.8799598808196,355.9259964919753,40.57744996391657,1334.518889484699,352.60560749154166,39.46372177515376,1237.3621336039712,333.2987929858908,38.99393518405068,1232.3044980657169,330.836913075316,38.945445824104304,1178.7644025938175,327.70805443861093,38.7226412535635,1159.0116179489876,328.2412009995965,38.705012688959535,1180.1950301451454,332.25650654498503,38.85658467416721,1203.3355643319182,336.0097296839923,39.016797655903744,1190.0658914125256,340.6255338466951,39.13113263330651,1297.0572424646653,349.7369982360138,39.72398314715175,1272.6151422395192,351.24507959216584,39.78196928858844
TWN,Taiwan,11988129.680482987,1476122.296990923,1742538.847144975,8121247.681617388,1084940.505058303,894890.1911432269,4871631.464074785,749077.5653005191,425350.6195489304,4171075.698547665,677688.5602552752,311418.1870270943,4244634.566462238,686689.2654911772,326274.2232703401,4376894.661437673,710838.0936504581,341882.0543738378,4783216.095044573,778074.8119752646,391922.69514117134,5513351.258329586,844988.0577897227,510079.47329292976,7113312.580695782,1015502.0006877666,804237.2852680016,8736293.46427043,1186489.8505756315,1083558.7249016464,10309880.35365072,1324293.9696545303,1386099.2516566506
TZA,Tanzania,20862408.322667006,2240005.152180936,2035997.7993596515,19827458.352843244,2136176.489133566,1910309.411232371,19943583.304246318,2027052.9014445995,2028363.161019896,19928142.278964687,2001968.561437463,2040755.20811423,19873792.068074778,1981866.898143781,2036160.7066848888,19890201.91402028,2001685.502572976,2029445.947503926,20062339.20620115,2064322.974410921,2032081.9156043653,20220791.848664667,2102436.671412646,2040650.515906306,20492328.41900276,2186685.7317296998,2047673.7484342763,20688421.50753151,2239814.7650556765,2045040.1268561184,20681906.7642723,2251213.4457724662,2025799.3406083905
UGA,Uganda,10883430.381454429,727051.6113365486,1051080.7470297266,10710879.898588788,718594.4284926468,1034921.6438832796,10723984.148088938,694294.0724868219,1066738.998335158,10675929.856233716,683747.9951945181,1062188.541959338,10639358.48991048,678300.9697429748,1056282.1122427436,10772702.682790635,696705.6682338745,1074837.7206274746,10649088.789229136,693278.649078401,1049410.302389065,10688755.022124484,699547.3203909055,1051543.7840626398,10751985.509063952,717286.2319709406,1051950.3035480718,10794842.099845922,727387.032241536,1047802.4302410404,10722516.559026573,719786.3830412689,1025476.3290941688
UKR,Ukraine,31480272.088247705,4682857.073604834,4134511.611047103,95182648.06065296,14406457.058141803,10899901.310486438,94785673.01024383,14239235.784257194,10895251.918261904,94719545.14573637,14211415.980382215,10894317.88387042,94666093.74017428,14193267.259385653,10892886.837024802,94667141.68321288,14202031.167830726,10888607.788886316,83966623.0211496,12592633.803601824,9745004.218512911,72062119.0693242,10789951.420862772,8473431.844489077,74108900.00942336,11139554.967368249,8677143.79894369,55789754.41890735,8368550.968630134,6725699.495144614,60472067.02554936,9101840.737872465,7217246.979284323
URY,Uruguay,4548297.0302514965,395070.7247569172,820194.6247479239,4434786.673673336,401482.3170811281,767523.150803171,4878460.621424531,470704.0633338406,940958.3025388968,4776298.675812099,454278.1703911615,919003.287312798,4831057.35724768,462159.4111647787,935042.1488371738,5083450.126161333,502545.7203621572,1004121.0034526532,5030704.825361235,494326.2328946664,987466.1114088708,4858306.836288554,466327.49037330464,930809.3162781324,4950918.421517326,481385.4168865004,950672.0623915434,4521926.141546271,409251.1858323801,822789.9143735393,4222637.415228815,354900.6934852787,731880.3127200361
USA,United States,456264881.05020976,51237906.153126106,57025523.93322598,585127229.6043787,62582095.97494791,88189639.12214099,580696281.2489992,61506556.30550474,88038545.66678828,579755081.0857657,61264637.190727934,88013729.14709973,577814454.6246774,61082710.48460402,87627677.95531757,576675968.593791,61124353.90478167,87163398.27093661,575823270.2603015,61309721.75142105,86695173.90272568,570632229.2019743,61082698.75639746,84892863.73895432,537911292.6771159,57919412.47860635,77164820.77992105,511099246.73988944,55317855.09657283,70806744.45032477,487410249.154203,53472767.866092026,64923517.486241385
UZB,Uzbekistan,13551244.580115093,1282221.4616508258,1774700.3097521542,9966252.858965203,866198.7563890006,1355703.3010614912,9895663.579147808,855728.5542279866,1354496.8699219758,9878052.01830518,853807.3114032283,1354332.3262948217,9883792.172793727,854671.0305651741,1354724.4117205837,9923408.978472153,858695.2522573625,1359830.7041772318,10356106.68350191,892759.5673515465,1416211.3544569956,11104915.452530377,949730.1522953392,1514676.1969309978,11780876.349985918,1019081.6563179578,1595531.2349871234,12414010.488080729,1109296.1035023408,1661783.7649368516,12841184.647892725,1154128.7236106745,1712343.6692317703
VCT,St. Vincent and the Grenadines,52621.28313999241,3567.4862541939,5277.76211635355,22498.227856778845,1897.436415720472,1256.5264177594224,21533.18458034797,1781.7160447424826,1248.919018396249,20153.90678824819,1765.4288472143185,1248.4594189341144,20357.65824502897,1784.797942554602,1295.1354242168131,21192.597931396533,1838.5377864281093,1355.7051997989254,22319.111863306855,1904.4884467291097,1418.7049314292783,25133.665695771957,2008.330572095797,1684.9362980392727,32544.446272529814,2299.699667087274,2628.0291705142627,38920.192739185615,2555.265660756072,3420.667291445692,44898.91962650568,2774.280825756809,4199.418204078645
VEN,Venezuela,6739189.123896059,830976.8913583083,504487.4781310257,5394625.670104188,685577.2500444646,356747.05771875696,4825172.151002789,581067.4180299579,325467.2730835029,4681805.362038325,554207.820849316,318846.66438874573,4705012.215874508,558778.4833146166,320375.401831503,4742154.618724125,564577.470408239,323772.2048421515,4814861.615892953,577811.1374032594,328055.8909528565,5004217.404926062,602309.2708211916,345296.19516983983,5414768.153437022,658128.7701278131,382026.435640598,5816090.281215657,712234.238386588,418193.8442301958,6250857.91746304,768345.5569604095,457871.92322400864
VNM,Vietnam,64627032.70792943,3750202.9164899215,6205333.617991519,60307395.69739736,3254667.8838607976,5444967.515206318,50295039.95859391,2121609.6490980354,4414148.480358927,48875780.04359311,1944024.5199110955,4240844.025751163,48449897.07872833,1898541.3613197964,4194092.2898549256,48992045.037703656,2000708.27551388,4240897.97323157,49657618.99424818,2168745.9414141104,4284509.206834189,51677372.72760258,2388499.141590802,4519309.362066269,54133099.98065859,2757544.427333739,4800445.150209688,58285297.800039485,3160113.596169809,5294606.2756578345,61771460.748525664,3487812.5911913468,5757975.754648077
