ISO3,crop_kcals_baseline_domestic_supply,crop_kcals_baseline_domestic_supply_month_1,crop_kcals_baseline_domestic_supply_month_2,crop_kcals_baseline_domestic_supply_month_3,crop_kcals_baseline_domestic_supply_month_4,crop_kcals_baseline_domestic_supply_month_5,crop_kcals_baseline_domestic_supply_month_6,crop_kcals_baseline_domestic_supply_month_7,crop_kcals_baseline_domestic_supply_month_8,crop_kcals_baseline_domestic_supply_month_9,crop_kcals_baseline_domestic_supply_month_10,crop_kcals_baseline_domestic_supply_month_11,crop_kcals_baseline_domestic_supply_month_12,crop_kcals_baseline_domestic_supply_month_13,crop_kcals_baseline_domestic_supply_month_14,crop_kcals_baseline_domestic_supply_month_15,crop_kcals_baseline_domestic_supply_month_16,crop_kcals_baseline_domestic_supply_month_17,crop_kcals_baseline_domestic_supply_month_18,crop_kcals_baseline_domestic_supply_month_19,crop_kcals_baseline_domestic_supply_month_20,crop_kcals_baseline_domestic_supply_month_21,crop_kcals_baseline_domestic_supply_month_22,crop_kcals_baseline_domestic_supply_month_23,crop_kcals_baseline_domestic_supply_month_24,crop_kcals_baseline_domestic_supply_month_25,crop_kcals_baseline_domestic_supply_month_26,crop_kcals_baseline_domestic_supply_month_27,crop_kcals_baseline_domestic_supply_month_28,crop_kcals_baseline_domestic_supply_month_29,crop_kcals_baseline_domestic_supply_month_30,crop_kcals_baseline_domestic_supply_month_31,crop_kcals_baseline_domestic_supply_month_32,crop_kcals_baseline_domestic_supply_month_33,crop_kcals_baseline_domestic_supply_month_34,crop_kcals_baseline_domestic_supply_month_35,crop_kcals_baseline_domestic_supply_month_36,crop_kcals_baseline_domestic_supply_month_37,crop_kcals_baseline_domestic_supply_month_38,crop_kcals_baseline_domestic_supply_month_39,crop_kcals_baseline_domestic_supply_month_40,crop_kcals_baseline_domestic_supply_month_41,crop_kcals_baseline_domestic_supply_month_42,crop_kcals_baseline_domestic_supply_month_43,crop_kcals_baseline_domestic_supply_month_44,crop_kcals_baseline_domestic_supply_month_45,crop_kcals_baseline_domestic_supply_month_46,crop_kcals_baseline_domestic_supply_month_47,crop_kcals_baseline_domestic_supply_month_48,crop_kcals_baseline_domestic_supply_month_49,crop_kcals_baseline_domestic_supply_month_50,crop_kcals_baseline_domestic_supply_month_51,crop_kcals_baseline_domestic_supply_month_52,crop_kcals_baseline_domestic_supply_month_53,crop_kcals_baseline_domestic_supply_month_54,crop_kcals_baseline_domestic_supply_month_55,crop_kcals_baseline_domestic_supply_month_56,crop_kcals_baseline_domestic_supply_month_57,crop_kcals_baseline_domestic_supply_month_58,crop_kcals_baseline_domestic_supply_month_59,crop_kcals_baseline_domestic_supply_month_60,crop_kcals_baseline_domestic_supply_month_61,crop_kcals_baseline_domestic_supply_month_62,crop_kcals_baseline_domestic_supply_month_63,crop_kcals_baseline_domestic_supply_month_64,crop_kcals_baseline_domestic_supply_month_65,crop_kcals_baseline_domestic_supply_month_66,crop_kcals_baseline_domestic_supply_month_67,crop_kcals_baseline_domestic_supply_month_68,crop_kcals_baseline_domestic_supply_month_69,crop_kcals_baseline_domestic_supply_month_70,crop_kcals_baseline_domestic_supply_month_71,crop_kcals_baseline_domestic_supply_month_72,crop_kcals_baseline_domestic_supply_month_73,crop_kcals_baseline_domestic_supply_month_74,crop_kcals_baseline_domestic_supply_month_75,crop_kcals_baseline_domestic_supply_month_76,crop_kcals_baseline_domestic_supply_month_77,crop_kcals_baseline_domestic_supply_month_78,crop_kcals_baseline_domestic_supply_month_79,crop_kcals_baseline_domestic_supply_month_80,crop_kcals_baseline_domestic_supply_month_81,crop_kcals_baseline_domestic_supply_month_82,crop_kcals_baseline_domestic_supply_month_83,crop_kcals_baseline_domestic_supply_month_84,crop_kcals_baseline_domestic_supply_month_85,crop_kcals_baseline_domestic_supply_month_86,crop_kcals_baseline_domestic_supply_month_87,crop_kcals_baseline_domestic_supply_month_88,crop_kcals_baseline_domestic_supply_month_89,crop_kcals_baseline_domestic_supply_month_90,crop_kcals_baseline_domestic_supply_month_91,crop_kcals_baseline_domestic_supply_month_92,crop_kcals_baseline_domestic_supply_month_93,crop_kcals_baseline_domestic_supply_month_94,crop_kcals_baseline_domestic_supply_month_95,crop_kcals_baseline_domestic_supply_month_96,crop_kcals_baseline_domestic_supply_month_97,crop_kcals_baseline_domestic_supply_month_98,crop_kcals_baseline_domestic_supply_month_99,crop_kcals_baseline_domestic_supply_month_100,crop_kcals_baseline_domestic_supply_month_101,crop_kcals_baseline_domestic_supply_month_102,crop_kcals_baseline_domestic_supply_month_103,crop_kcals_baseline_domestic_supply_month_104,crop_kcals_baseline_domestic_supply_month_105,crop_kcals_baseline_domestic_supply_month_106,crop_kcals_baseline_domestic_supply_month_107,crop_kcals_baseline_domestic_supply_month_108,crop_kcals_baseline_domestic_supply_month_109,crop_kcals_baseline_domestic_supply_month_110,crop_kcals_baseline_domestic_supply_month_111,crop_kcals_baseline_domestic_supply_month_112,crop_kcals_baseline_domestic_supply_month_113,crop_kcals_baseline_domestic_supply_month_114,crop_kcals_baseline_domestic_supply_month_115,crop_kcals_baseline_domestic_supply_month_116
LBN,219850.38356670554,0.0,0.0,7812.3311791397955,7812.3311791397955,7812.3311791397955,7966.216264369992,153.88508481595343,153.88508481595343,84.59374738892863,0.0,0.0,0.0,0.0,0.0,4294.596653582175,4294.596653582175,4294.596653582175,4379.190401198822,84.59374738892863,84.59374738892863,71.53188337352857,0.0,0.0,0.0,0.0,0.0,3631.481007077264,3631.481007077264,3631.481007077264,3703.0128906433492,71.53188337352857,71.53188337352857,122.42218700690528,0.0,0.0,0.0,0.0,0.0,6215.044620577663,6215.044620577663,6215.044620577663,6337.4668079141165,122.42218700690528,122.42218700690528,91.70727258686802,0.0,0.0,0.0,0.0,0.0,4655.731163557096,4655.731163557096,4655.731163557096,4747.43843639083,91.70727258686802,91.70727258686802,310.7164172385775,0.0,0.0,0.0,0.0,0.0,15774.235411877264,15774.235411877264,15774.235411877264,16084.951829952259,310.7164172385775,310.7164172385775,438.0167290492584,0.0,0.0,0.0,0.0,0.0,22236.929286740036,22236.929286740036,22236.929286740036,22674.94601696839,438.0167290492584,438.0167290492584,434.690189457172,0.0,0.0,0.0,0.0,0.0,22068.049833575475,22068.049833575475,22068.049833575475,22502.74002420279,434.690189457172,434.690189457172,711.6949451433215,0.0,0.0,0.0,0.0,0.0,36130.83500996287,36130.83500996287,36130.83500996287,36842.52995702201,711.6949451433215,711.6949451433215,656.9542053202713,0.0,0.0,0.0,0.0,0.0,33351.79512445177,33351.79512445177,33351.79512445177,34008.74933154049,656.9542053202713,656.9542053202713
LBR,49110.6766903437,0.0,0.0,0.0,0.0,0.0,11075.97019519413,11075.97019519413,11075.97019519413,2205.6946377925096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.6946377925096,2205.6946377925096,2205.6946377925096,873.788850102585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.788850102585,873.788850102585,873.788850102585,1238.0134038187316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.0134038187316,1238.0134038187316,1238.0134038187316,2187.4871515157465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187.4871515157465,2187.4871515157465,2187.4871515157465,2833.3821707920665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.3821707920665,2833.3821707920665,2833.3821707920665,4886.242550929419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4886.242550929419,4886.242550929419,4886.242550929419,6381.6846368818005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6381.6846368818005,6381.6846368818005,6381.6846368818005,8377.66690130156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8377.66690130156,8377.66690130156,8377.66690130156,10115.576598637417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10115.576598637417,10115.576598637417,10115.576598637417
LBY,237054.70180446806,0.0,0.0,9794.198635800518,9794.198635800518,9794.198635800518,15054.606157387525,5260.407523995745,5260.407523995745,6207.945399150929,0.0,0.0,0.0,0.0,0.0,11558.391642118204,11558.391642118204,11558.391642118204,17766.337038426518,6207.945399150929,6207.945399150929,6192.806473437373,0.0,0.0,0.0,0.0,0.0,11530.204919911828,11530.204919911828,11530.204919911828,17723.01139051352,6192.806473437373,6192.806473437373,10434.201763357794,0.0,0.0,0.0,0.0,0.0,19427.134534763267,19427.134534763267,19427.134534763267,29861.336293343247,10434.201763357794,10434.201763357794,19049.01718515165,0.0,0.0,0.0,0.0,0.0,35466.80694929061,35466.80694929061,35466.80694929061,54515.82412571972,19049.01718515165,19049.01718515165,26063.15099480317,0.0,0.0,0.0,0.0,0.0,48526.21717111106,48526.21717111106,48526.21717111106,74589.36815397993,26063.15099480317,26063.15099480317,10320.531140245681,0.0,0.0,0.0,0.0,0.0,19215.49453220894,19215.49453220894,19215.49453220894,29536.025667728856,10320.531140245681,10320.531140245681,8075.875588726479,0.0,0.0,0.0,0.0,0.0,15036.236130602789,15036.236130602789,15036.236130602789,23112.11171563133,8075.875588726479,8075.875588726479,12515.520588763404,0.0,0.0,0.0,0.0,0.0,23302.281071883543,23302.281071883543,23302.281071883543,35817.8016549161,12515.520588763404,12515.520588763404,11728.514690460139,0.0,0.0,0.0,0.0,0.0,21836.977849582272,21836.977849582272,21836.977849582272,33565.49253467193,11728.514690460139,11728.514690460139
LKA,569804.4791640646,14239.63399970819,14239.63399970819,14239.63399970819,14239.63399970819,0.0,118160.53789368809,118160.53789368809,118160.53789368809,84728.75203517854,0.0,0.0,0.0,10210.739048247191,10210.739048247191,10210.739048247191,10210.739048247191,0.0,84728.75203517854,84728.75203517854,84728.75203517854,35532.94877566894,0.0,0.0,0.0,4282.108007591706,4282.108007591706,4282.108007591706,4282.108007591706,0.0,35532.94877566894,35532.94877566894,35532.94877566894,21571.34089834286,0.0,0.0,0.0,2599.581931081808,2599.581931081808,2599.581931081808,2599.581931081808,0.0,21571.34089834286,21571.34089834286,21571.34089834286,57399.69785773081,0.0,0.0,0.0,6917.289847845068,6917.289847845068,6917.289847845068,6917.289847845068,0.0,57399.69785773081,57399.69785773081,57399.69785773081,83457.138942794,0.0,0.0,0.0,10057.495796755864,10057.495796755864,10057.495796755864,10057.495796755864,0.0,83457.138942794,83457.138942794,83457.138942794,93243.60513823744,0.0,0.0,0.0,11236.871747963982,11236.871747963982,11236.871747963982,11236.871747963982,0.0,93243.60513823744,93243.60513823744,93243.60513823744,103920.50589646456,0.0,0.0,0.0,12523.554779020855,12523.554779020855,12523.554779020855,12523.554779020855,0.0,103920.50589646456,103920.50589646456,103920.50589646456,137117.29259726137,0.0,0.0,0.0,16524.12976803314,16524.12976803314,16524.12976803314,16524.12976803314,0.0,137117.29259726137,137117.29259726137,137117.29259726137,119659.39719831363,0.0,0.0,0.0,14420.262899130837,14420.262899130837,14420.262899130837,14420.262899130837,0.0,119659.39719831363,119659.39719831363,119659.39719831363
LSO,12783.61375642359,2587.5848278008752,2587.5848278008752,2587.5848278008752,2587.5848278008752,0.0,218.97806156767143,218.97806156767143,218.97806156767143,19.820335090425424,0.0,0.0,0.0,234.20975596710545,234.20975596710545,234.20975596710545,234.20975596710545,0.0,19.820335090425424,19.820335090425424,19.820335090425424,15.4239818083286,0.0,0.0,0.0,182.25963379977233,182.25963379977233,182.25963379977233,182.25963379977233,0.0,15.4239818083286,15.4239818083286,15.4239818083286,17.909630002088043,0.0,0.0,0.0,211.631642609134,211.631642609134,211.631642609134,211.631642609134,0.0,17.909630002088043,17.909630002088043,17.909630002088043,17.637593166988516,0.0,0.0,0.0,208.4170813783553,208.4170813783553,208.4170813783553,208.4170813783553,0.0,17.637593166988516,17.637593166988516,17.637593166988516,24.119330716157638,0.0,0.0,0.0,285.00943779956754,285.00943779956754,285.00943779956754,285.00943779956754,0.0,24.119330716157638,24.119330716157638,24.119330716157638,53.07880971399471,0.0,0.0,0.0,627.2131633205549,627.2131633205549,627.2131633205549,627.2131633205549,0.0,53.07880971399471,53.07880971399471,53.07880971399471,99.55925060959542,0.0,0.0,0.0,1176.4557805485995,1176.4557805485995,1176.4557805485995,1176.4557805485995,0.0,99.55925060959542,99.55925060959542,99.55925060959542,135.99041876563626,0.0,0.0,0.0,1606.9497638488465,1606.9497638488465,1606.9497638488465,1606.9497638488465,0.0,135.99041876563626,135.99041876563626,135.99041876563626,191.38126625471477,0.0,0.0,0.0,2261.4834442352653,2261.4834442352653,2261.4834442352653,2261.4834442352653,0.0,191.38126625471477,191.38126625471477,191.38126625471477
LTU,234273.19754458635,0.0,0.0,155.42829246080834,155.42829246080834,214.86549794732022,281.13798206590553,125.7096896050972,125.7096896050972,30.20389073138655,0.0,0.0,0.0,0.0,0.0,70.83692761627634,70.83692761627634,97.92561884553524,128.12950956667143,57.29258195039509,57.29258195039509,23.5597786011168,0.0,0.0,0.0,0.0,0.0,55.25454804034758,55.25454804034758,76.38439431184668,99.94417290496794,44.68962486462036,44.68962486462036,22.057302588250444,0.0,0.0,0.0,0.0,0.0,51.73080384741791,51.73080384741791,71.51313800023452,93.57044058099933,41.83963673358142,41.83963673358142,38.64629904693453,0.0,0.0,0.0,0.0,0.0,90.63683591531117,90.63683591531117,125.29719379258765,163.9434928264067,73.30665691109553,73.30665691109553,130.50630771349645,0.0,0.0,0.0,0.0,0.0,306.07533165791074,306.07533165791074,423.12134750274635,553.6276551719526,247.55232351404186,247.55232351404186,1220.8416757554974,0.0,0.0,0.0,0.0,0.0,2863.2295814313347,2863.2295814313347,3958.1548507770403,5178.996526118218,2315.766944686883,2315.766944686883,2852.197781856421,0.0,0.0,0.0,0.0,0.0,6689.235159055691,6689.235159055691,9247.26007460732,12099.457855495784,5410.222696440093,5410.222696440093,5132.128854336836,0.0,0.0,0.0,0.0,0.0,12036.338079924337,12036.338079924337,16639.144225671465,21771.2730782666,9734.934998342263,9734.934998342263,1129.979962825239,0.0,0.0,0.0,0.0,0.0,2650.1323801743056,2650.1323801743056,3663.56732405106,4793.547286492815,2143.4149063185096,2143.4149063185096
LUX,18859.829426612407,0.0,0.0,77.34680700964354,77.34680700964354,78.18488560981825,114.83089026461705,37.484083264159985,37.484083264159985,16.874130151748226,0.0,0.0,0.0,0.0,0.0,35.615344708656714,35.615344708656714,36.00124891585236,52.87537906337055,17.260034358943866,17.260034358943866,13.995332643164156,0.0,0.0,0.0,0.0,0.0,29.53921724652372,29.53921724652372,29.859284574411433,43.85461721406722,14.31539997105187,14.31539997105187,23.73461879144716,0.0,0.0,0.0,0.0,0.0,50.09541956735315,50.09541956735315,50.638220243028584,74.37283902852592,24.277419467122595,24.277419467122595,64.78342433649777,0.0,0.0,0.0,0.0,0.0,136.7349883165684,136.7349883165684,138.2165577831524,202.9999821034102,66.2649938030818,66.2649938030818,177.8195132148675,0.0,0.0,0.0,0.0,0.0,375.3143541100937,375.3143541100937,379.38101103723545,557.2005242075269,181.8861701420092,181.8861701420092,601.1292664525075,0.0,0.0,0.0,0.0,0.0,1268.772129089564,1268.772129089564,1282.5197007217776,1883.648967023593,614.8768380847209,614.8768380847209,778.2830021794695,0.0,0.0,0.0,0.0,0.0,1642.6812614479124,1642.6812614479124,1660.4802639582015,2438.76326594257,796.0820046897586,796.0820046897586,579.6883132215008,0.0,0.0,0.0,0.0,0.0,1223.5178295590265,1223.5178295590265,1236.775055675132,1816.4633687513158,592.9455393376064,592.9455393376064,725.0975710477015,0.0,0.0,0.0,0.0,0.0,1530.4255513045252,1530.4255513045252,1547.008225538886,2272.105796404819,741.6802452820624,741.6802452820624
LVA,111154.64632876443,0.0,0.0,94.53052412295824,94.53052412295824,130.67986410532143,170.98637818634032,76.45585406338208,76.45585406338208,22.70267457009148,0.0,0.0,0.0,0.0,0.0,53.24438925831136,53.24438925831136,73.60553236324552,96.30820692563235,43.06381766732099,43.06381766732099,20.32544129710563,0.0,0.0,0.0,0.0,0.0,47.66908431554406,47.66908431554406,65.89817964277532,86.22362093298305,38.55453661743899,38.55453661743899,23.017574173480188,0.0,0.0,0.0,0.0,0.0,53.9829206154143,53.9829206154143,74.62648488920631,97.64405905487497,43.66113843946067,43.66113843946067,39.7446024773714,0.0,0.0,0.0,0.0,0.0,93.21267759393697,93.21267759393697,128.85806096901212,168.6026634328953,75.38998583895832,75.38998583895832,90.82094965691361,0.0,0.0,0.0,0.0,0.0,213.00159949932817,213.00159949932817,294.45536597874553,385.27631560483707,172.2747161055089,172.2747161055089,244.23940238345003,0.0,0.0,0.0,0.0,0.0,572.8125896608555,572.8125896608555,791.861380958091,1036.1007832586529,463.28819359779743,463.28819359779743,1307.1459764383558,0.0,0.0,0.0,0.0,0.0,3065.6383225705044,3065.6383225705044,4237.966552142313,5545.11252813706,2479.474205566555,2479.474205566555,2493.947582976567,0.0,0.0,0.0,0.0,0.0,5849.034019664142,5849.034019664142,8085.7583085321885,10579.705890662379,4730.671870998237,4730.671870998237,1410.7005496162267,0.0,0.0,0.0,0.0,0.0,3308.503980831959,3308.503980831959,4573.70626703244,5984.406816169914,2675.9028353379554,2675.9028353379554
MAR,1170078.8127293559,0.0,43979.47729325526,61994.58875396509,61994.58875396509,61994.58875396509,23170.772816516765,5155.661377295021,5155.661377295021,5631.387827920296,0.0,0.0,0.0,0.0,48037.57946521215,67714.99269588785,67714.99269588785,67714.99269588785,25308.80103512515,5631.387827920296,5631.387827920296,5233.562825352004,0.0,0.0,0.0,0.0,44644.00211659253,62931.31983116489,62931.31983116489,62931.31983116489,23520.880518111604,5233.562825352004,5233.562825352004,6855.628963875375,0.0,0.0,0.0,0.0,58480.75664463621,82435.96061931692,82435.96061931692,82435.96061931692,30810.832909982768,6855.628963875375,6855.628963875375,11573.04271377253,0.0,0.0,0.0,0.0,98721.83838250303,139160.81200213093,139160.81200213093,139160.81200213093,52012.01628516559,11573.04271377253,11573.04271377253,17139.628208486607,0.0,0.0,0.0,0.0,146206.6327570683,206096.58478743487,206096.58478743487,206096.58478743487,77029.58016741759,17139.628208486607,17139.628208486607,19054.172688165352,0.0,0.0,0.0,0.0,162538.32316671568,229118.15059304846,229118.15059304846,229118.15059304846,85634.000035083,19054.172688165352,19054.172688165352,12380.32719380126,0.0,0.0,0.0,0.0,105608.23895469277,148868.0572388415,148868.0572388415,148868.0572388415,55640.1454263505,12380.32719380126,12380.32719380126,11914.337573673092,0.0,0.0,0.0,0.0,101633.19513052452,143264.73445455518,143264.73445455518,143264.73445455518,53545.87684804646,11914.337573673092,11914.337573673092,14326.37050106909,0.0,0.0,0.0,0.0,122208.6246628365,172268.38276502502,172268.38276502502,172268.38276502502,64386.1285435473,14326.37050106909,14326.37050106909
MDA,95968.08104906096,0.978592937641598,0.978592937641598,20.027567989556974,20.027567989556974,19.04897505031317,19.04897505031317,0.0,0.0,0.0,0.0,0.0,0.0,0.6838483198652477,0.6838483198652477,13.995419539458746,13.995419539458746,13.311571218473865,13.311571218473865,0.0,0.0,0.0,0.0,0.0,0.0,0.6158149900377832,0.6158149900377832,12.60307131552897,12.60307131552897,11.987256324482942,11.987256324482942,0.0,0.0,0.0,0.0,0.0,0.0,1.2401436614483619,1.2401436614483619,25.380380892930145,25.380380892930145,24.140237229451355,24.140237229451355,0.0,0.0,0.0,0.0,0.0,0.0,3.003889856322451,3.003889856322451,61.47664265350725,61.47664265350725,58.47275279226667,58.47275279226667,0.0,0.0,0.0,0.0,0.0,0.0,204.6491665220666,204.6491665220666,4188.283952267746,4188.283952267746,3983.6347854106166,3983.6347854106166,0.0,0.0,0.0,0.0,0.0,0.0,341.4056610425746,341.4056610425746,6987.098338383876,6987.098338383876,6645.692676782333,6645.692676782333,0.0,0.0,0.0,0.0,0.0,0.0,306.8129904369423,306.8129904369423,6279.1358793819645,6279.1358793819645,5972.322888442692,5972.322888442692,0.0,0.0,0.0,0.0,0.0,0.0,770.4420949889886,770.4420949889886,15767.619861017052,15767.619861017052,14997.177764766655,14997.177764766655,0.0,0.0,0.0,0.0,0.0,0.0,576.5086501567131,576.5086501567131,11798.640418770265,11798.640418770265,11222.131767669662,11222.131767669662,0.0,0.0
MDG,405355.31283726863,117319.11855949745,117319.11855949745,117319.11855949745,117319.11855949745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36195.895586997205,36195.895586997205,36195.895586997205,36195.895586997205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5830.895416264616,5830.895416264616,5830.895416264616,5830.895416264616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5234.141088239769,5234.141088239769,5234.141088239769,5234.141088239769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6555.538848843274,6555.538848843274,6555.538848843274,6555.538848843274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16852.457108900024,16852.457108900024,16852.457108900024,16852.457108900024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30682.185796700272,30682.185796700272,30682.185796700272,30682.185796700272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43643.437111835185,43643.437111835185,43643.437111835185,43643.437111835185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51629.49890538291,51629.49890538291,51629.49890538291,51629.49890538291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80500.3502839412,80500.3502839412,80500.3502839412,80500.3502839412,0.0,0.0,0.0,0.0
MEX,5663439.4649733305,0.0,0.0,15765.986630723255,15765.986630723255,17671.871914412583,149192.1235940022,133426.13696327893,133426.13696327893,49315.17685963335,0.0,0.0,0.0,0.0,0.0,5911.655498649813,5911.655498649813,6626.291219268898,55941.46807666458,50029.81257801477,50029.81257801477,36925.478475704665,0.0,0.0,0.0,0.0,0.0,4426.440738365382,4426.440738365382,4961.5349547928945,41887.01342882208,37460.5726904567,37460.5726904567,55872.67677071926,0.0,0.0,0.0,0.0,0.0,6697.735623985391,6697.735623985391,7507.397338078187,63380.07410626225,56682.33848227686,56682.33848227686,72415.34961423802,0.0,0.0,0.0,0.0,0.0,8680.788085829074,8680.788085829074,9730.17285641912,82145.52246737131,73464.73438154224,73464.73438154224,143193.00641192126,0.0,0.0,0.0,0.0,0.0,17165.257789354826,17165.257789354826,19240.295208688487,162433.3016141124,145268.04382475757,145268.04382475757,274292.6937762069,0.0,0.0,0.0,0.0,0.0,32880.82928338582,32880.82928338582,36855.65750787425,311148.3512716352,278267.5219882494,278267.5219882494,540181.7057186931,0.0,0.0,0.0,0.0,0.0,64754.267433153225,64754.267433153225,72582.14451104139,612763.8502052239,548009.5827720707,548009.5827720707,835426.5311043173,0.0,0.0,0.0,0.0,0.0,100146.732929257,100146.732929257,112253.05960389027,947679.5906703003,847532.8577410433,847532.8577410433,1046834.2532127268,0.0,0.0,0.0,0.0,0.0,125489.2279266176,125489.2279266176,140659.10459648666,1187493.3577617137,1062004.1298350962,1062004.1298350962
MKD,65413.94432546084,1.256216032838784,1.256216032838784,62.721688797172106,62.721688797172106,61.46547276326988,87.36462355594823,25.899150778499017,25.899150778499017,6.096812882115262,0.0,0.0,0.0,0.29572066502232613,0.29572066502232613,14.765055561747863,14.765055561747863,14.469334896475193,20.566147781928354,6.096812882115262,6.096812882115262,5.732304750620865,0.0,0.0,0.0,0.27804051161499865,0.27804051161499865,13.882302077544423,13.882302077544423,13.604261565694049,19.33656631945325,5.732304750620865,5.732304750620865,180.07703179787504,0.0,0.0,0.0,8.734481544402994,8.734481544402994,436.10447479696745,436.10447479696745,427.3699932451703,607.4470251416343,180.07703179787504,180.07703179787504,1060.143450992875,0.0,0.0,0.0,51.42134626869297,51.42134626869297,2567.419610867598,2567.419610867598,2515.998264555374,3576.141716128659,1060.143450992875,1060.143450992875,3438.194284004237,0.0,0.0,0.0,166.766656579583,166.766656579583,8326.502816631259,8326.502816631259,8159.7361599105,11597.930445797088,3438.194284004237,3438.194284004237,3349.893189511125,0.0,0.0,0.0,162.4836879383275,162.4836879383275,8112.658207724448,8112.658207724448,7950.17451964857,11300.067710993704,3349.893189511125,3349.893189511125,2037.5378028012747,0.0,0.0,0.0,98.82901865334482,98.82901865334482,4934.440247587991,4934.440247587991,4835.611228850982,6873.149032767773,2037.5378028012747,2037.5378028012747,3122.5201258997017,0.0,0.0,0.0,151.4551530497833,151.4551530497833,7562.01380016593,7562.01380016593,7410.558646987933,10533.07877459716,3122.5201258997017,3122.5201258997017,2201.0719344127765,0.0,0.0,0.0,106.76110105263663,106.76110105263663,5330.48168533149,5330.48168533149,5223.720584188474,7424.792519806299,2201.0719344127765,2201.0719344127765
MLI,896424.21558447,3469.891675437508,3469.891675437508,4630.945031293175,4630.945031293175,1161.0533558556663,162142.63599766686,160981.58267559615,160981.58267559615,47954.994342266116,0.0,0.0,0.0,1033.6501412040539,1033.6501412040539,1379.5177006212596,1379.5177006212596,345.8675594172057,48300.86189161908,47954.994342266116,47954.994342266116,38587.480353344035,0.0,0.0,0.0,831.7372374453272,831.7372374453272,1110.0431331486152,1110.0431331486152,278.30589570328794,38865.78624094903,38587.480353344035,38587.480353344035,66579.69019336088,0.0,0.0,0.0,1435.0977851963505,1435.0977851963505,1915.2929196087723,1915.2929196087723,480.19513441242157,67059.88531380033,66579.69019336088,66579.69019336088,66206.00085694838,0.0,0.0,0.0,1427.0430655441623,1427.0430655441623,1904.5430266896922,1904.5430266896922,477.4999611455297,66683.50080419937,66206.00085694838,66206.00085694838,162285.8486845931,0.0,0.0,0.0,3498.004591784558,3498.004591784558,4668.464753074149,4668.464753074149,1170.46016128959,163456.30881182404,162285.8486845931,162285.8486845931,177773.96627046805,0.0,0.0,0.0,3831.844583827149,3831.844583827149,5114.010261984497,5114.010261984497,1282.1656781573483,179056.13191131628,177773.96627046805,177773.96627046805,181505.62181373304,0.0,0.0,0.0,3912.278881278856,3912.278881278856,5221.358515178186,5221.358515178186,1309.0796338993302,182814.70140954005,181505.62181373304,181505.62181373304,215766.47905609323,0.0,0.0,0.0,4650.757540531348,4650.757540531348,6206.938008045258,6206.938008045258,1556.1804675139101,217322.65947832455,215766.47905609323,215766.47905609323,185258.75392670854,0.0,0.0,0.0,3993.1760973403616,3993.1760973403616,5329.324583230799,5329.324583230799,1336.1484858904373,186594.902373719,185258.75392670854,185258.75392670854
